row_origin,topic,feature_id,title,implementation_status,lifecycle_stage,adr_ids,spec_ids,code_paths,doc_paths,test_paths
registry,other,feat:op-002,OP-002 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-003,OP-003 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-004,OP-004 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-005,OP-005 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-006,OP-006 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-007,OP-007 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-008,OP-008 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-009,OP-009 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-010,OP-010 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-011,OP-011 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-012,OP-012 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/operator-surface.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/operator-surface-smoke.md;docs/developer/OPERATOR_SURFACES.md;docs/developer/operator/README.md,pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_closure.py;pkgs/core/tigrbl_tests/tests/unit/test_phase7_operator_surface_docs_parity.py
registry,other,feat:op-extension-surface-001,Op extension surface,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml,
registry,other,feat:op-surface-custom-op-001,Custom op extension contract,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml,
registry,other,feat:op-surface-default-oltp-001,Default canonical OLTP op family,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml,
registry,other,feat:op-surface-public-projection-001,Op public projection,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2029,,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml,
registry,other,feat:opbase-contract-001,OpBase contract,partial,active,adr:1002;adr:1053,spc:2026,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,other,feat:opspec-contract-001,OpSpec contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:path-001,PATH-001 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/CLAIM_REGISTRY.md;docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/dev/0.3.18.dev1/gate-results/policy-governance.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_governance_validators.py;tools/ci/tests/test_path_length_policy.py
registry,other,feat:path-002,PATH-002 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/CLAIM_REGISTRY.md;docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/dev/0.3.18.dev1/gate-results/policy-governance.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_governance_validators.py;tools/ci/tests/test_path_length_policy.py
registry,other,feat:path-003,PATH-003 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/CLAIM_REGISTRY.md;docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/dev/0.3.18.dev1/gate-results/policy-governance.md,tools/ci/tests/test_evidence_registry.py;tools/ci/tests/test_governance_validators.py;tools/ci/tests/test_path_length_policy.py
registry,other,feat:realtime-transfer-family-membership-freeze-001,Realtime and transfer family membership freeze,partial,active,adr:1001;adr:1013;adr:1015;adr:1049;adr:1052,spc:2023;spc:2029,,.ssot/adr/ADR-1001-one-semantic-op-model.yaml;.ssot/adr/ADR-1013-default-canonical-oltp-ops.yaml;.ssot/adr/ADR-1015-engine-interoperability-contract.yaml;.ssot/adr/ADR-1049-canonical-non-oltp-verb-families.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2023-canonical-realtime-and-transfer-verb-family.yaml;.ssot/specs/SPEC-2029-op-extension-surface.yaml,
registry,other,feat:rebind-helper-surface-001,rebind helper surface,partial,active,adr:1002;adr:1046;adr:1047;adr:1052;adr:1053,spc:2042,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1046-endpoint-keyed-multiplexed-transport-bindings.yaml;.ssot/adr/ADR-1047-kernelplan-owned-transport-dispatch.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2042-tigrbl-helper-facade-surface.yaml,
registry,other,feat:reflected-datatype-mapper-reverse-mapping-001,Reflected datatype mapper and reverse mapping,partial,active,adr:1003;adr:1052,spc:2025,.github/workflows/next-target-datatypes.yml;crates/tigrbl_rs_spec/src/datatypes/reflected.rs;pkgs/core/tigrbl_core/tests/test_reflection_roundtrip_recovery.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/datatypes.py,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;docs/conformance/NEXT_TARGETS.md,pkgs/core/tigrbl_core/tests/test_reflection_roundtrip_recovery.py;pkgs/core/tigrbl_core/tests/test_schema_roundtrip_recovery.py
registry,other,feat:reflecteddatatype-contract-001,ReflectedDatatype contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:reflectedtypemapper-contract-001,ReflectedTypeMapper contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:requestbase-contract-001,RequestBase contract,partial,active,adr:1002;adr:1053,spc:2026,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,other,feat:requestspec-contract-001,RequestSpec contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:rfc-6749,RFC-6749 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:rfc-6750,RFC-6750 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-c-conformance-security.yml;.github/workflows/policy-governance.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/RFC_SECURITY_EVIDENCE_MAP.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/dev/0.3.18.dev1/gate-results/security-negative.md,pkgs/core/tigrbl_tests/tests/security/test_schemes.py;pkgs/core/tigrbl_tests/tests/unit/test_authorize_runtime_secdep.py;tools/ci/tests/test_gate_c_conformance_security.py;tools/ci/tests/test_http_auth_challenges.py
registry,other,feat:rfc-7235,RFC-7235 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-c-conformance-security.yml;.github/workflows/policy-governance.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/RFC_SECURITY_EVIDENCE_MAP.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/dev/0.3.18.dev1/gate-results/security-negative.md,pkgs/core/tigrbl_tests/tests/security/test_schemes.py;pkgs/core/tigrbl_tests/tests/unit/test_authorize_runtime_secdep.py;tools/ci/tests/test_gate_c_conformance_security.py;tools/ci/tests/test_http_auth_challenges.py
registry,other,feat:rfc-7519,RFC-7519 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:rfc-7617,RFC-7617 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-c-conformance-security.yml;.github/workflows/policy-governance.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/RFC_SECURITY_EVIDENCE_MAP.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/dev/0.3.18.dev1/gate-results/security-negative.md,pkgs/core/tigrbl_tests/tests/security/test_schemes.py;pkgs/core/tigrbl_tests/tests/unit/test_authorize_runtime_secdep.py;tools/ci/tests/test_gate_c_conformance_security.py;tools/ci/tests/test_http_auth_challenges.py
registry,other,feat:rfc-7636,RFC-7636 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:rfc-8414,RFC-8414 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:rfc-8705,RFC-8705 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:rfc-9110,RFC-9110 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:rfc-9449,RFC-9449 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/policy-governance.yml,docs/conformance/EVIDENCE_MODEL.md;docs/conformance/EVIDENCE_REGISTRY.json;docs/conformance/dev/0.3.18.dev1/EVIDENCE_INDEX.md;docs/conformance/dev/0.3.18.dev1/gate-results/evidence-model.md;docs/conformance/releases/0.3.18/EVIDENCE_INDEX.md,tools/ci/tests/test_evidence_registry.py
registry,other,feat:routerbase-contract-001,RouterBase contract,partial,active,adr:1002;adr:1053,spc:2026,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,other,feat:routerbase-public-projection-001,RouterBase public projection,partial,active,adr:1002;adr:1053,spc:2026,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,other,feat:rpc-001,RPC-001 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-c-conformance-security.yml,docs/conformance/CURRENT_STATE.md;docs/conformance/CURRENT_TARGET.md;docs/conformance/IMPLEMENTATION_MAP.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/dev/0.3.18.dev1/gate-results/spec-conformance.md,pkgs/core/tigrbl_tests/tests/i9n/test_mountable_lens_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_openapi_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_openrpc_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_swagger_uvicorn.py;pkgs/core/tigrbl_tests/tests/unit/test_docs_security_parity.py;pkgs/core/tigrbl_tests/tests/unit/test_jsonrpc_openrpc.py;pkgs/core/tigrbl_tests/tests/unit/test_openapi_documentation_security_behavior.py;pkgs/core/tigrbl_tests/tests/unit/test_openrpc_documentation_security_behavior.py;pkgs/core/tigrbl_tests/tests/unit/test_phase5_spec_snapshots.py;tools/ci/tests/test_gate_c_conformance_security.py
registry,other,feat:rpc-002,RPC-002 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-c-conformance-security.yml,docs/conformance/CURRENT_STATE.md;docs/conformance/CURRENT_TARGET.md;docs/conformance/IMPLEMENTATION_MAP.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/dev/0.3.18.dev1/gate-results/spec-conformance.md,pkgs/core/tigrbl_tests/tests/i9n/test_mountable_lens_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_openapi_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_openrpc_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_swagger_uvicorn.py;pkgs/core/tigrbl_tests/tests/unit/test_docs_security_parity.py;pkgs/core/tigrbl_tests/tests/unit/test_jsonrpc_openrpc.py;pkgs/core/tigrbl_tests/tests/unit/test_openapi_documentation_security_behavior.py;pkgs/core/tigrbl_tests/tests/unit/test_openrpc_documentation_security_behavior.py;pkgs/core/tigrbl_tests/tests/unit/test_phase5_spec_snapshots.py;tools/ci/tests/test_gate_c_conformance_security.py
registry,other,feat:rpc-003,RPC-003 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-c-conformance-security.yml,docs/conformance/CURRENT_STATE.md;docs/conformance/CURRENT_TARGET.md;docs/conformance/IMPLEMENTATION_MAP.md;docs/conformance/dev/0.3.18.dev1/gate-results/docs-ui-smoke.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/dev/0.3.18.dev1/gate-results/spec-conformance.md,pkgs/core/tigrbl_tests/tests/i9n/test_mountable_lens_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_openapi_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_openrpc_uvicorn.py;pkgs/core/tigrbl_tests/tests/i9n/test_mountable_swagger_uvicorn.py;pkgs/core/tigrbl_tests/tests/unit/test_docs_security_parity.py;pkgs/core/tigrbl_tests/tests/unit/test_jsonrpc_openrpc.py;pkgs/core/tigrbl_tests/tests/unit/test_openapi_documentation_security_behavior.py;pkgs/core/tigrbl_tests/tests/unit/test_openrpc_documentation_security_behavior.py;pkgs/core/tigrbl_tests/tests/unit/test_phase5_spec_snapshots.py;tools/ci/tests/test_gate_c_conformance_security.py
registry,other,feat:schema-migration-runtime-surface-001,Schema migration runtime surface,absent,active,adr:1055,spc:2043,,.ssot/adr/ADR-1055-ddl-surface-ownership-and-initialization-boundary.yaml;.ssot/specs/SPEC-2043-schema-migration-runtime-surface.yaml,
registry,other,feat:schema-reflection-roundtrip-recovery-001,Schema reflection round-trip recovery,partial,active,adr:1003;adr:1052,spc:2025,.github/workflows/next-target-datatypes.yml;crates/tigrbl_rs_spec/src/datatypes/reflected.rs;pkgs/core/tigrbl_core/tests/test_schema_roundtrip_recovery.py;pkgs/core/tigrbl_core/tigrbl_core/_spec/datatypes.py,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml;certification/claims/target.yaml;certification/targets/next_target.yaml;docs/conformance/NEXT_TARGETS.md,pkgs/core/tigrbl_core/tests/test_reflection_roundtrip_recovery.py;pkgs/core/tigrbl_core/tests/test_schema_roundtrip_recovery.py
registry,other,feat:schemabase-contract-001,SchemaBase contract,partial,active,adr:1002;adr:1053,spc:2026,,.ssot/adr/ADR-1002-package-dag-and-ownership.yaml;.ssot/adr/ADR-1053-tigrbl-base-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2026-tigrbl-base-private-and-public-export-surface.yaml,
registry,other,feat:schemaref-contract-001,SchemaRef contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:schemaspec-contract-001,SchemaSpec contract,partial,active,adr:1003;adr:1052,spc:2025,,.ssot/adr/ADR-1003-spec-first-authoritative-spec-layer.yaml;.ssot/adr/ADR-1052-tigrbl-core-spec-layer-nature-and-authority.yaml;.ssot/specs/SPEC-2025-tigrbl-core-spec-private-and-public-export-surface.yaml,
registry,other,feat:sec-001,SEC-001 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-c-conformance-security.yml;.github/workflows/policy-governance.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/RFC_SECURITY_EVIDENCE_MAP.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/dev/0.3.18.dev1/gate-results/security-negative.md,pkgs/core/tigrbl_tests/tests/security/test_schemes.py;pkgs/core/tigrbl_tests/tests/unit/test_authorize_runtime_secdep.py;tools/ci/tests/test_gate_c_conformance_security.py;tools/ci/tests/test_http_auth_challenges.py
registry,other,feat:sec-002,SEC-002 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-c-conformance-security.yml;.github/workflows/policy-governance.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/RFC_SECURITY_EVIDENCE_MAP.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/dev/0.3.18.dev1/gate-results/security-negative.md,pkgs/core/tigrbl_tests/tests/security/test_schemes.py;pkgs/core/tigrbl_tests/tests/unit/test_authorize_runtime_secdep.py;tools/ci/tests/test_gate_c_conformance_security.py;tools/ci/tests/test_http_auth_challenges.py
registry,other,feat:sec-003,SEC-003 feature,implemented,active,,,.github/workflows/evidence-lanes.yml;.github/workflows/gate-c-conformance-security.yml;.github/workflows/policy-governance.yml,docs/conformance/CURRENT_TARGET.md;docs/conformance/RFC_SECURITY_EVIDENCE_MAP.md;docs/conformance/dev/0.3.18.dev1/gate-results/gate-c-conformance-security.md;docs/conformance/dev/0.3.18.dev1/gate-results/security-negative.md,pkgs/core/tigrbl_tests/tests/security/test_schemes.py;pkgs/core/tigrbl_tests/tests/unit/test_authorize_runtime_secdep.py;tools/ci/tests/test_gate_c_conformance_security.py;tools/ci/tests/test_http_auth_challenges.py
